Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Twihead_1	Twihead_2	Twihead_3	WT4d_1	WT4d_2	WT4d_3	TF	deM_TF	BLAST.Hit	Trinotate.Descr	Emapper.Annotation
NV2.10172	26892.0984343986	4.82681939911553	0.0627805035166277	60.9555384993365	0	0	46433.8757930202	42057.6741268723	40650.0944429115	1500.86139275556	1490.98297038396	1559.72897121805	NA	NA	cysteine rich BMP regulator 2 precursor [Hydra vulgaris]	PI-actitoxin-Axm2a {ECO:0000303|PubMed:22683676};	Serine protease inhibitor that plays an essential role in male reproduction and fertility. Modulates the hydrolysis of SEMG1 by KLK3 PSA (a serine protease), provides antimicrobial protection for spermatozoa in the ejaculate coagulum, and binds SEMG1 thereby inhibiting sperm motility
NV2.10175	492.244709008408	10.0244701439525	0.730485080311638	12.3540786624999	4.63030511458567e-35	1.48139842470525e-33	860.940200809206	808.61293765252	764.304524691584	1.50739343095638	0.587232363286316	0	NA	NA	NA	NA	protein Hydra magnipapillata
NV2.10177	57.1763940721941	3.20786942885582	0.566854697348218	3.89494775148618	9.82198993393024e-05	0.000536444259932583	46.1601354548577	24.5034223531067	39.8165437551675	4.52218029286913	6.45955599614948	0.695066386460807	NA	NA	NA	NA	NA
NV2.10181	20.0643900382722	3.15718491013581	0.516099514389456	4.17978480891957	2.91785074927304e-05	0.000171877204754917	13.9553897886779	25.728593470762	27.6984652209861	2.51232238492729	2.93616181643158	2.08519915938242	NA	NA	NA	NA	NA
NV2.10185	2656.33253950358	1.76544752406755	0.0594024587478857	12.8857885717533	5.41194829441596e-38	1.90032312096833e-36	3396.52717625976	3489.28734308239	3560.98393497302	1040.1014673599	1032.94172702063	998.810397344179	*	bZIP_1,bZIP_2,bZIP_Maf	cAMP responsive element binding protein 3-like 2 [Mus musculus]	Cyclic AMP-responsive element-binding protein 3-like protein 2;	NA
NV2.10193	105.065341533272	-1.54312812524167	0.171638908108376	-3.16436483561603	0.00155421834290616	0.00712658950287416	51.5275930658876	44.106160235592	57.9936615564396	155.261523388507	146.220858458293	150.829405861995	*	HLH	cnidarian achaete-scute homolog [Hydra vulgaris]	Achaete-scute homolog 2;	NA
NV2.10208	417.139705983338	4.96842866613753	0.181029058035791	21.9215009413181	1.62026317243396e-106	2.50685092710017e-104	897.43891256421	1080.600925772	1060.33187174087	37.1823712969239	29.9488505276021	29.1927882313539	NA	NA	PKG [Aplysia californica]	cGMP-dependent protein kinase, isozyme 2 forms cD4/T1/T3A/T3B;	Protein kinase, cGMP-dependent, type
NV2.10223	104.665448261745	2.83098780422126	0.250312516207759	7.31480723361649	2.57751132194631e-13	3.03117780402759e-12	97.6877285207453	116.391256177257	90.0200119682047	15.0739343095638	15.2680414454442	11.8161285698337	NA	NA	NA	NA	NA
NV2.10244	444.217974323501	5.39714614179938	0.168480347614819	26.0988667464776	3.75540157534484e-150	9.91626303975056e-148	1087.44691199467	1276.62830459686	1258.54901347855	34.1675844350112	27.0126887111705	23.6322571396674	NA	NA	NA	NA	NA
NV2.10246	62.2369260529267	2.8584451934865	0.400484418959149	4.64049312659046	3.47578737676693e-06	2.28534174002299e-05	93.3937624319213	105.364716118359	118.584054227347	18.0887211714765	12.919111992299	12.5111949562945	NA	NA	NA	NA	NA
NV2.10248	1597.29494174436	-1.73758946925109	0.179392144618668	-4.11160405501019	3.92919717486948e-05	0.00022725999080349	804.045150132288	1000.96480312441	1048.21379320669	3101.71321643123	3421.21574850608	2993.65092648669	NA	NA	NA	NA	NA
NV2.10250	406.031096059395	4.21629657633738	0.252861604822563	12.7195925162078	4.60254066188409e-37	1.5688247034071e-35	676.299658989775	730.201986122579	662.166434189198	41.2020871128076	31.7105476174611	38.2286512553444	NA	NA	NA	NA	NA
NV2.10253	2470.80249863409	13.0839754010063	0.797481978446067	15.1526626652461	7.27581172015766e-52	3.78189436498693e-50	6436.65516714713	7150.09864263653	6840.6553325454	0	1.76169708985895	0.695066386460807	NA	NA	NA	NA	NA
NV2.10262	218.612899598953	1.69070076792392	0.165175933337842	4.18160656922821	2.8945652363351e-05	0.000170810399107212	238.31511792973	211.954603354373	270.92561294277	78.3844584097315	75.7529748639348	69.5066386460807	NA	NA	NA	NA	NA
NV2.10267	58.9673653641772	-3.10917679908302	0.36149140109716	-5.83465275434346	5.39027059173068e-09	4.62717463366426e-08	11.8084067442659	14.702053411864	12.9836555723372	121.596403430481	112.748613750973	104.955024355582	NA	NA	NA	NA	NA
NV2.1027	332.294604634252	2.47152880843377	0.156134438879227	9.4247548394626	4.31111497400878e-21	7.65029757574102e-20	603.302235479768	518.247382768206	557.431612572345	99.4879664431208	103.940128301678	99.3944932638954	NA	NA	NA	NA	NA
NV2.10273	932.09682595606	1.41304204382521	0.0877410953149103	4.7075095466129	2.50761540884223e-06	1.67773025529431e-05	1309.65965709131	1285.20450242045	1385.78883808746	489.902865060822	466.262496449335	541.456715052968	NA	NA	NA	NA	NA
NV2.10279	238.534481886536	4.42411201335838	0.17991256147624	19.0320897288242	9.24897763339694e-81	9.06766104216797e-79	464.821829115195	481.492249238546	408.552362009545	22.1084369873602	22.9020621681663	17.3766596615202	NA	NA	NA	NA	NA
NV2.1028	63.8953108899435	1.86680388005833	0.258150214392823	3.3577499910162	0.000785796510395959	0.00376710580776605	83.7323387320674	72.2850959416647	68.3805860143094	18.591185648462	24.076526894739	18.7667924344418	NA	NA	NA	NA	NA
NV2.10281	803.510126814028	3.91233830254671	0.2687929065335	10.8348778251101	2.35279265508098e-27	5.52069973237248e-26	1579.10602916501	1481.2318812453	1410.02499515582	103.507682259004	123.906028653413	68.8115722596199	NA	NA	NA	NA	NA
NV2.10286	246.914106766186	-2.12845447457013	0.315895093279845	-3.57224438928038	0.000353934881390228	0.00179358403046368	126.671999620307	104.139545000703	103.869244578698	503.971870416415	496.798579340223	462.219146996436	NA	NA	MULTISPECIES: adenylate cyclase [Burkholderia]	NA	NA
NV2.1029	473.99246387551	-1.74170978097675	0.199547841061383	-3.71695217062552	0.000201640598052363	0.00105754512813268	228.653694229876	231.557341236858	230.243492149447	795.401267067981	782.780740260659	730.514772170308	NA	NA	anti-silencing protein, putative [Ixodes scapularis]	Histone chaperone ASF1;	NA
NV2.10295	2200.50659025222	5.5856883571442	0.1219491042423	37.6032967657797	0	0	2308.00677274288	2015.40648854302	2054.8798885819	41.704551589793	46.9785890629053	44.4842487334916	NA	NA	enhancing factor [Mus musculus]	Phospholipase A2 A2-actitoxin-Ucs2a {ECO:0000303|PubMed:22683676};	phospholipase A2, group IB, pancreas
NV2.103	477.580549474939	4.99176373098042	0.395385802286857	10.0958701801951	5.76177648256778e-24	1.16792447759235e-22	1013.37599696246	1249.67454000844	1181.51265708269	51.7538411295022	28.1871534377432	27.8026554584323	NA	NA	transient receptor potential cation channel, subfamily A, member 1 [Anolis carolinensis]	Transient receptor potential cation channel subfamily A member 1;	Transient receptor potential cation channel subfamily A member
NV2.10304	127.266031987634	1.6307339008584	0.201049843508197	3.13720165035932	0.00170568771049115	0.00776896030785805	147.068338542221	128.64296735381	172.249830593007	41.704551589793	59.8977010552042	43.7891823470308	NA	NA	cys-loop ligand-gated ion channel subunit [Tribolium castaneum]	Gamma-aminobutyric acid receptor subunit beta-like;	Gamma-aminobutyric acid (GABA) A receptor
NV2.10308	1063.6336386148	4.15137293120235	0.146946145613027	21.4457678903759	5.00140069085867e-102	7.07483852012608e-100	1710.07199487415	1493.48359242185	1442.91692260574	82.9066387026006	89.25931921952	89.6635638534441	NA	NA	lysosomal acid lipase/cholesteryl ester hydrolase precursor [Ovis aries]	Gastric triacylglycerol lipase;	Partial alpha/beta-hydrolase lipase region
NV2.10309	1481.45450008022	2.54318887570737	0.203743663038203	7.57416870147274	3.61434490621452e-14	4.47365540766702e-13	1815.27416405033	1874.51181001266	1982.17141737682	324.592052132606	345.292629612354	303.048944496912	NA	NA	NA	NA	NA
NV2.10311	1712.44815896382	3.09990489916106	0.372856076637957	5.63194495338763	1.78188562610173e-08	1.46912834884757e-07	1892.56555364916	1948.02207707198	1766.64273487602	207.517828994994	256.62054275612	189.7531235038	NA	NA	NA	NA	NA
NV2.10313	212.87064266573	3.54605215281	0.649929086372638	3.91743069543161	8.94977642634421e-05	0.000491245488767519	373.575049727685	311.193463884455	284.774845553263	21.1035080333893	33.47224470732	28.4977218448931	NA	NA	NA	NA	NA
NV2.10315	938.698224058297	4.50607308825574	0.376766630882872	9.30568898853918	1.33126379670233e-20	2.30659214609736e-19	1589.84094438707	1536.36458153979	1412.62172627029	72.354884685906	72.2295806842169	54.9102445304037	NA	NA	NA	NA	NA
NV2.1032	142.697539569897	1.75384356006788	0.205399074734375	3.67014097333572	0.00024241673814674	0.00125741777953327	180.346575730607	192.351865471887	206.87291211924	57.7834148533277	60.4849334184906	53.5201117574821	NA	NA	NA	NA	NA
NV2.10336	277.970906273318	-2.69563927092416	0.167639402820277	-10.1148014273352	4.74979213756273e-24	9.65758557415731e-23	91.2467793875093	88.212320471184	96.9446282734512	603.459836859535	572.551554204158	619.304150336579	NA	NA	Putative protein C14orf166B [Columba livia]	Leucine-rich repeat-containing protein 74A {ECO:0000250|UniProtKB:Q0VAA2};	chromosome 14 open reading frame 166B
NV2.10337	163.117984104087	-3.08974292647299	0.179652244124019	-11.6321559837036	2.82861730512525e-31	7.75871705134354e-30	26.8372880551498	47.781673588558	52.8001993275047	362.779352383501	381.701036136105	349.618392389786	NA	NA	NA	NA	NA
NV2.10345	67.3350440061484	2.13970862417806	0.327402348032994	3.48106429604225	0.000499425589887961	0.00247575078401531	56.8950506769176	45.3313313532474	51.9346222893489	12.059147447651	11.15741490244	11.8161285698337	NA	NA	NA	NA	NA
NV2.10346	9.48057202382761	4.24124319844077	0.963360865572444	3.36451615824644	0.000766779942718856	0.00368575485087481	13.9553897886779	13.4768822942087	6.0590392670907	1.00492895397092	0.587232363286316	0	NA	NA	NA	NA	NA
NV2.10348	4127.33006737158	4.11747964577736	0.0716687746370623	43.4984365445702	0	0	4848.96120580447	4689.95503838462	4590.15503334029	273.843139957075	249.573754396684	291.927882313539	NA	NA	NA	NA	NA
NV2.10349	336.135175893203	2.68221061821414	0.285873861966319	5.88445059874811	3.99378403127181e-09	3.46898679628539e-08	760.031997721843	922.553851594466	869.039346308438	143.704840417841	141.522999552002	111.90568822019	NA	NA	NA	NA	NA
NV2.1035	112.962426014536	2.53766263352558	0.225555806522385	6.81721591314023	9.28217100532802e-12	9.86180872261353e-11	151.362304631045	145.795363000985	181.771178012721	26.1281528032438	27.0126887111705	29.8878546178147	NA	NA	NA	NA	NA
NV2.10350	99.5008118599772	2.90359810213994	0.274843155438003	6.92612518986064	4.3252374051349e-12	4.67560052245042e-11	198.595931608109	173.974298707057	163.594060211449	24.118294895302	26.4254563478842	20.8519915938242	NA	NA	Protein MB21D2 [Corvus brachyrhynchos]	Protein MB21D2;	Mab-21 domain containing 2
NV2.10352	25.4597042785576	2.72343183128141	0.525423392943107	3.28008203370577	0.00103776906790622	0.00488413293719465	61.1890167657416	79.6361226475967	47.6067370985698	10.0492895397092	9.98295017586737	8.34079663752968	NA	NA	NA	NA	NA
NV2.10359	300.617632205051	7.10166974800559	0.605116777931271	10.0834582191978	6.53835411143179e-24	1.31993440186336e-22	155.656270719869	183.7756676483	145.416942410177	1.00492895397092	0	2.78026554584323	NA	bZIP_Maf	NA	NA	NA
NV2.10366	298.056513976112	-2.03437371351341	0.20092873931175	-5.14796298954791	2.63330431069603e-07	1.94953116145885e-06	121.304542009277	138.444336295053	164.459637249605	611.499268491303	591.930222192607	538.676449507125	NA	NA	NA	NA	NA
NV2.10367	121.370451781333	-7.5138858058717	0.659314874986934	-9.87977983357466	5.09447160142037e-23	9.80475370209222e-22	0	0	4.32788519077907	326.601910040548	298.314040549449	316.255205839667	NA	NA	NA	NA	NA
NV2.1037	163.272188178383	-1.48704303335568	0.125193722947687	-3.89031512034511	0.000100114128199087	0.000545736359717787	100.908203087363	99.238860530082	101.27251346423	281.380107111857	275.411978381282	289.147616767696	NA	NA	NA	Spindle and centriole-associated protein 1;	NA
NV2.10374	14.5854099001297	3.52905665173792	0.665004527840263	3.80306681512612	0.000142915790006246	0.000763296738210273	24.6903050107378	14.702053411864	21.6394259538954	0.502464476985458	3.5233941797179	1.39013277292161	NA	NA	NA	NA	NA
NV2.10375	80.3028575076398	2.37658547437962	0.295837478461159	4.65318147497783	3.268523445104e-06	2.15335456775914e-05	142.774372453397	131.093309589121	95.2134741971396	23.6158304183165	22.31482980488	25.022389912589	NA	NA	NA	NA	NA
NV2.1038	375.614348990517	-1.5744773939323	0.152586948171629	-3.76491830275111	0.000166603545442826	0.000883614519000998	214.698304441198	202.15323441313	229.377915111291	633.105241001678	709.37669484987	585.245897399999	NA	NA	signal recognition particle 19 kDa protein [Canis lupus familiaris]	Signal recognition particle 19 kDa protein;	NA
NV2.10386	432.094261109607	-1.45620918283617	0.119036823677566	-3.83250467159557	0.000126845189819017	0.000682249358820156	309.165558395326	248.709736884033	300.355232240068	767.263256356795	750.482960279912	845.200725936341	NA	NA	p90 autoantigen [Homo sapiens]	Protein CIP2A;	kiaa1524
NV2.10387	175.425807599165	-1.86843539373952	0.215168793566335	-4.03606572935395	5.43549940149159e-05	0.000308172430996677	89.0997963430974	96.7885182947714	101.27251346423	326.099445563562	321.803335080901	402.443437760807	NA	NA	NA	NA	NA
NV2.10390	87.6055248829231	2.04157408094798	0.232167114705548	4.48631186319811	7.24666480389652e-06	4.6160485614785e-05	108.422643742805	105.364716118359	103.869244578698	26.6306172802293	24.076526894739	26.4125226855107	NA	NA	NA	NA	NA
NV2.10391	28.2416104197958	3.59807731446257	0.540275309210101	4.80880260521444	1.51837047348215e-06	1.03832212903455e-05	75.1444065544195	37.9803046473154	52.8001993275047	4.01971581588367	2.34892945314526	7.64573025106887	NA	NA	uncharacterized protein LOC100207983 precursor [Hydra vulgaris]	Galactose-specific lectin nattectin;	to nematocyst outer wall antigen Hydra magnipapillata
NV2.10392	847.868795777347	5.64281713234095	0.728747559736693	6.37095393364811	1.87856065786476e-10	1.81921835053074e-09	1718.65992705179	1661.33203554063	1619.49463838953	29.1429396651566	37.5828712503242	33.3631865501187	NA	NA	NA	Brevican core protein;	to nematocyst outer wall antigen Hydra magnipapillata
NV2.10394	1626.96642727683	4.0155780608079	0.0958217983419087	31.4706894776469	2.18794326761548e-217	1.14026390715413e-214	2445.41368758525	2386.63333719259	2130.18509090146	149.231949664681	153.267646817728	125.807015949406	NA	NA	NA	NA	NA
NV2.10399	787.840178052886	4.77790564861234	0.143545604176386	26.3185046333436	1.17773004680959e-152	3.15186024959692e-150	1598.42887656472	1464.07948559812	1389.25114624008	64.8179175311241	50.5019832426232	45.1793151199524	NA	NA	NA	NA	NA
NV2.10400	35.4441994475659	-4.06836207707203	0.676715622436754	-4.53419719500978	5.7822989140024e-06	3.71673637432338e-05	10.7349152220599	2.45034223531067	5.19346222893489	107.527398074888	106.87629011811	95.9191613315913	NA	NA	NA	NA	NA
NV2.10407	74.1547174864827	3.70813139802016	0.360743151206867	7.50709026341899	6.04560442882204e-14	7.38145191790331e-13	61.1890167657416	58.808213647456	64.0527008235303	3.51725133889821	4.11062654300421	6.95066386460807	NA	NA	NA	NA	NA
NV2.10408	715.377575475921	1.73447196679256	0.0977228936258597	7.51586388348825	5.6536352197692e-14	6.91993769420947e-13	1243.10318271454	1174.93910183147	1236.90958752466	358.257172090632	356.450044514794	385.066778099287	NA	NA	PREDICTED: N-acetylated-alpha-linked acidic dipeptidase 2-like [Calypte anna]	N-acetylated-alpha-linked acidic dipeptidase 2;	N-acetylated alpha-linked acidic
NV2.1041	799.87651445747	2.81794507035269	0.0810852648066141	22.4201656699084	2.50252250961464e-111	4.16470216642087e-109	2143.76256984537	2144.04945589683	2198.56567691577	300.97622171429	291.267252190013	329.461467182422	NA	NA	NA	NA	NA
NV2.10410	8.67492324593275	-4.9083207951609	1.02228960043534	-3.82310530547953	0.000131781464426559	0.000706900078590867	1.07349152220599	2.45034223531067	0	35.6749778659675	32.8850123440337	27.1075890719715	NA	NA	mitochondrial sodium/hydrogen exchanger 9B2 isoform 2 [Homo sapiens]	Mitochondrial sodium/hydrogen exchanger 9B2;	Solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2
NV2.10411	3.75447577107267	-6.3943579914111	1.51336162047636	-3.56448711162182	0.000364568363747763	0.00184416650719303	0	0	0	20.0985790794183	8.22125308600842	20.1569252073634	NA	NA	NA	NA	NA
NV2.10412	20.2075784218269	-8.78638047200568	1.21279129788008	-6.42021466151347	1.36082315873275e-10	1.33150898396954e-09	0	0	0	85.9214255645134	81.6252984967979	86.8832983076008	NA	NA	NA	NA	NA
NV2.10415	12.8724357555821	-3.21409954197316	0.65969576261359	-3.35624338892418	0.000790090036600144	0.00378677228577668	6.44094913323595	2.45034223531067	5.19346222893489	41.704551589793	41.6934977933284	49.3497134387173	NA	NA	NA	NA	NA
NV2.10416	22.5523569980835	-3.89305148836713	0.522425368366275	-5.53773163315989	3.06414298399219e-08	2.47585521948515e-07	4.29396608882397	6.12585558827667	0.865577038155815	50.7489121755313	50.5019832426232	54.2151781439429	NA	NA	NA	NA	NA
NV2.10419	5.07119575541159	-6.92279575935843	1.37330491477195	-4.3128046041705	1.61196571462317e-05	9.80748663975336e-05	0	0	0	22.1084369873602	19.3786679884484	28.4977218448931	NA	NA	NA	NA	NA
NV2.10420	25.0987043455855	-8.85171449437583	1.2076864440744	-6.50145121103315	7.95488368606601e-11	7.9045918975841e-10	0	0	0	90.4436058573825	79.2763690436527	96.6142277180521	NA	NA	NA	NA	NA
NV2.10426	71.6274856853972	3.33672170203647	0.416457425469658	5.61094978532618	2.01219152025441e-08	1.65008036716846e-07	173.905626597371	127.417796236155	128.970978685216	8.03943163176733	7.04678835943579	28.4977218448931	NA	NA	NA	NA	NA
NV2.10433	337.493245957215	1.95626723215477	0.186669767118971	5.12277508518724	3.01071396153235e-07	2.21486550126994e-06	348.884744716947	384.703730943775	418.939286467414	107.024933597903	94.5444104890969	95.2240949451305	NA	NA	E3 ubiquitin-protein ligase MYLIP [Myotis davidii]	E3 ubiquitin-protein ligase MYLIP;	myosin regulatory light chain interacting protein
