Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Twihead_1	Twihead_2	Twihead_3	WT4d_1	WT4d_2	WT4d_3	TF	deM_TF	BLAST.Hit	Trinotate.Descr	Emapper.Annotation
NV2.17654	613.825949688538	-3.100343324163	0.214621615162368	-9.78626184773617	1.28976311373334e-22	2.43725846415792e-21	198.595931608109	173.974298707057	196.48598766137	1672.20177940761	1573.19550124404	1639.66160566104	*	NA	PREDICTED: transcription factor COE3 isoform 1 [Pan troglodytes]	Transcription factor COE3;	Early B-cell factor
NV2.17877	429.063303816997	-1.99559414010566	0.115422106729059	-8.62567984868537	6.37130244260594e-18	9.61717024187257e-17	174.979118119577	224.206314530926	194.754833585058	811.480130331515	761.053142819066	788.205282246555	*	zf-C2H2,zf-BED	mCG112999, isoform CRA_c [Mus musculus]	Zinc finger and SCAN domain-containing protein 22;	DNA binding
NV2.17999	83.7105837705063	6.86630579646635	0.584767803331738	10.031854973962	1.1042231818415e-23	2.20889251446354e-22	170.685152030753	166.623272001125	140.223480181242	1.50739343095638	1.76169708985895	0.695066386460807	*	Homeobox,Homeobox_KN	Homeobox protein GBX-1 [Cricetulus griseus]	Homeobox protein DBX2;	H2.0-like homeobox
NV2.18187	172.143484898022	1.77108913667865	0.146776687487306	5.25348507231665	1.4924777748967e-07	1.12856165918497e-06	380.015998860921	363.875821943634	343.634084147858	89.941141380397	109.812451934541	120.24648485772	*	NA	NFX1-type zinc finger-containing protein 1 [Heterocephalus glaber]	NFX1-type zinc finger-containing protein 1;	Zinc finger, NFX1-type containing 1
NV2.18416	255.390924851473	-1.98937152935667	0.16326122104514	-6.06005224647389	1.3607734069073e-09	1.23448266378343e-08	148.141830064427	113.940913941946	135.030017952307	538.139454851426	497.38581170351	545.627113371733	*	Homeobox,Homeobox_KN	hematopoietically-expressed homeobox protein hhex [Xenopus laevis]	Hematopoietically-expressed homeobox protein hhex;	Hematopoietically expressed homeobox
NV2.18482	210.265163131888	-2.9430492820179	0.17626649945895	-11.0233611490674	2.94839902664369e-28	7.16442875136829e-27	55.8215591547116	60.0333847651114	48.4723141367256	471.31167941236	384.637197952537	396.882906669121	*	HMG_box	transcription factor SoxB2 [Strongylocentrotus droebachiensis]	Transcription factor Sox-21-B {ECO:0000303|PubMed:15037315};	HMG (high mobility group) box
NV2.18493	16.4148632809806	-4.25828413945826	0.769808251630273	-4.23259185980143	2.31013508536702e-05	0.000138092107547867	3.22047456661798	0	1.73115407631163	31.6552620500839	29.9488505276021	36.8385184824228	*	zf-C2H2,zf-BED	unnamed protein product [Oncorhynchus mykiss]	Protein glass;	DNA binding
NV2.18503	51.2874840446811	4.49972555271343	0.497385752807702	7.03624004700128	1.97496582354388e-12	2.18993410803264e-11	63.3359998101535	53.9075291768347	44.1444289459466	0.502464476985458	2.93616181643158	4.17039831876484	*	NA	HORMA domain-containing protein 1 [Zootermopsis nevadensis]	HORMA domain-containing protein 1;	HORMA domain containing
NV2.18581	71.5532869676601	-2.91743353372669	0.421541777260965	-4.54862041476771	5.39987423192048e-06	3.48335860876069e-05	12.8818982664719	11.026540058898	27.6984652209861	147.724556233725	137.412373008998	113.295820993111	*	Homeobox,Homeobox_KN	NA	Homeobox protein not2;	homeobox
NV2.18725	775.759543763389	-2.49672736962352	0.136092218699404	-10.9978908708178	3.91174121185605e-28	9.44733206824357e-27	235.094643363112	230.332170119203	244.958301798096	1373.23541560126	1367.07694173054	1272.66655360974	*	Homeobox	NK2-3/5 transcription factor [Saccoglossus kowalevskii]	Homeobox protein Nkx-2.6;	NK2 homeobox 3
NV2.18738	604.221595855367	-3.79813549911079	0.157886303472858	-17.7224714086223	2.81278880419303e-70	2.29236499910448e-68	113.790101353835	107.815058353669	73.5740482432442	1368.71323530839	1392.91516571514	1301.85934184109	*	Homeobox,Homeobox_KN	Homeobox protein HMX1 [Crassostrea gigas]	Homeobox protein HMX3;	H6 family homeobox
NV2.18825	462.535772752308	-1.51366389905714	0.106286564261928	-4.83282061683059	1.3461207270722e-06	9.26288216780329e-06	286.622236429	257.28593470762	264.000996637523	737.115387737667	763.989304635497	807.667141067457	*	HLH	NA	Myc proto-oncogene protein;	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)
NV2.19192	2335.99223445366	3.11990695628419	0.136992292067926	15.4746440422579	5.14571061768463e-54	2.82287127625004e-52	5345.98778058584	5072.20842709308	5315.50859131486	590.395760457914	528.509126957684	692.286120914963	*	NA	NFX1-type zinc finger-containing protein 1 isoform a [Mus musculus]	NFX1-type zinc finger-containing protein 1;	Zinc finger, NFX1-type containing 1
NV2.19230	55.0968922352018	-1.72598941056518	0.220270038516656	-3.29590631324233	0.000981047252723904	0.00463028117086372	30.0577626217678	39.2054757649707	36.3542356025442	121.596403430481	110.986916661114	116.076086538955	NA	SRF-TF	NA	NA	NA
NV2.19339	115.610025350366	-1.97627264490345	0.208472545777398	-4.68297943627499	2.82734887143885e-06	1.87895359228104e-05	52.6010845880936	47.781673588558	47.6067370985698	208.02029347198	192.612215157912	180.71726047981	*	bZIP_1,bZIP_2,bZIP_Maf	activating transcription factor 3 [Gadus morhua]	Cyclic AMP-dependent transcription factor ATF-2;	Activating transcription factor 3
NV2.19581	2979.61931025748	2.4047391377845	0.0595273201905624	23.5982257102715	4.01921850406709e-123	7.95966032545446e-121	5325.59144166393	5112.63907397571	5034.19605391422	938.603643008836	978.916349598289	1006.45612759525	*	NA	NA	Zinc finger protein 36, C3H1 type-like 1;	NA
NV2.19603	260.629711948163	-1.87701368221581	0.228234849030638	-3.84259321457997	0.000121741153742491	0.000656937822538497	108.422643742805	104.139545000703	126.374247570749	401.971581588367	452.75615209375	393.407574736817	*	NA	general transcription factor IIE, polypeptide 2, beta 34kDa [Xenopus (Silurana) tropicalis]	Transcription initiation factor IIE subunit beta;	general transcription factor IIE, polypeptide 2, beta 34kDa
NV2.19648	2684.69833924612	1.39348154924013	0.0905824736345189	4.34390377577611	1.39972844698599e-05	8.59810160676763e-05	3847.39361558628	4192.53556461655	4165.15670760578	1487.29485187696	1572.02103651747	1587.53162667648	*	Homeobox,Homeobox_KN	Homeobox protein Meis2 [Pteropus alecto]	Homeobox protein Meis2;	NA
NV2.19965	520.629770850964	-1.49618661085736	0.130270549602328	-3.80889320243181	0.000139590229536215	0.00074674362661675	255.490982285026	303.842437178523	247.555032912563	767.76572083378	748.134030826767	752.756896537054	*	zf-C2H2	insm1 protein [Xenopus (Silurana) tropicalis]	Insulinoma-associated protein 1;	insulinoma-associated
NV2.20203	179780.686961624	2.90746607002132	0.0739723022138739	25.7862201517849	1.26581832849747e-146	3.29845607599525e-144	206696.498634675	204822.882278501	195630.797547672	28027.4685262489	26883.4975912475	26007.9940485905	*	bZIP_1,bZIP_2	NA	CCAAT/enhancer-binding protein gamma;	CCAAT enhancer binding protein (C EBP), alpha
NV2.20205	5282.48853383339	3.62365680588671	0.172689626369351	15.1929033668484	3.94071563714246e-52	2.06460138830606e-50	9172.9850572502	8587.22436364624	8851.39079218136	739.125245645609	756.942516276061	662.398266297149	*	bZIP_1,bZIP_2,bZIP_Maf	FosB [Crassostrea ariakensis]	Transforming protein v-Fos/v-Fox;	fos-like antigen 2
NV2.20512	987.552184101655	3.48208025618197	0.244514256285151	10.1510656020293	3.27764796062563e-24	6.70563431944525e-23	1892.56555364916	1694.41165571733	1792.61004602069	168.325599790129	133.301746465994	180.022194093349	*	NA	NA	Pyruvate carboxylase, mitochondrial;	catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second
NV2.20554	437.008594463746	1.35740517043328	0.101500386447808	3.52121979966111	0.000429566387919153	0.00215139173765316	706.357421611543	733.877499475545	749.589715042935	294.444183513479	272.475816564851	287.757483994774	NA	MADF_DNA_bdg	NA	Protein salvador homolog 1;	Salvador homolog 1 (Drosophila)
